"NL","109999386287","2016-08-09 01:39:52","2010-07-26 02:00:00","2139","BodyFat","2","2","3"
"NL","109999386364","2016-08-09 01:39:55","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999386395","2016-08-09 01:39:55","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999486013","2016-08-09 01:40:13","2010-07-26 02:00:00","2139","BodyFat","1","1","1"
"NL","109999486013","2016-08-09 01:40:12","2010-07-26 02:00:00","2139","BodyFat","1","1","1"
"NL","109999486020","2016-08-09 01:40:02","2010-07-26 02:00:00","2139","BodyFat","3","2","3"
"NL","109999486020","2016-08-09 01:40:02","2010-07-26 02:00:00","2139","BodyFat","3","2","3"
"NL","109999486068","2016-08-09 01:40:03","2010-07-26 02:00:00","2139","BodyFat","1","1","2"
"NL","109999486068","2016-08-09 01:40:03","2010-07-26 02:00:00","2139","BodyFat","1","1","2"
"NL","109999486099","2016-08-09 01:40:03","2010-07-26 02:00:00","2139","BodyFat","2","3","3"
"NL","109999486169","2016-08-09 01:40:03","2010-07-26 02:00:00","2139","BodyFat","1","2","1"
"NL","101631734434","2016-08-09 01:42:00","2010-08-20 02:00:00","","BodyFat","2","2","3"
"NL","101631734467","2016-08-09 01:42:03","2010-08-20 02:00:00","","BodyFat","3","3","3"
"NL","101631734420","2016-08-09 01:41:59","2010-08-20 02:00:00","","BodyFat","2","2","1"
"NL","101631734422","2016-08-09 01:41:59","2010-08-20 02:00:00","","BodyFat","1","2","2"
"NL","101631734415","2016-08-09 01:41:58","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734541","2016-08-09 01:41:58","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734417","2016-08-09 01:41:59","2010-08-20 02:00:00","","BodyFat","3","3","2"
"NL","101631734421","2016-08-09 01:41:59","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734427","2016-08-09 01:42:00","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734476","2016-08-09 01:42:04","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734477","2016-08-09 01:42:04","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734478","2016-08-09 01:42:04","2010-08-20 02:00:00","","BodyFat","3","3","3"
"NL","101631734423","2016-08-09 01:41:59","2010-08-20 02:00:00","","BodyFat","2","3","3"
"NL","101631734424","2016-08-09 01:41:59","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734468","2016-08-09 01:42:03","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734469","2016-08-09 01:42:03","2010-08-20 02:00:00","","BodyFat","3","3","3"
"NL","101631734466","2016-08-09 01:42:02","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734466","2016-08-09 01:42:02","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734450","2016-08-09 01:42:02","2010-08-20 02:00:00","","BodyFat","2","3","2"
"NL","101631734504","2016-08-09 01:42:05","2010-08-20 02:00:00","","BodyFat","2","3","3"
"NL","101631734505","2016-08-09 01:42:05","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734547","2016-08-09 01:42:01","2010-08-20 02:00:00","","BodyFat","3","4","4"
"NL","101631734439","2016-08-09 01:42:01","2010-08-20 02:00:00","","BodyFat","1","2","2"
"NL","101631734460","2016-08-09 01:42:02","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734461","2016-08-09 01:42:02","2010-08-20 02:00:00","","BodyFat","2","2","3"
"NL","101631734479","2016-08-09 01:42:04","2010-08-20 02:00:00","","BodyFat","3","3","4"
"NL","101631734480","2016-08-09 01:42:04","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734444","2016-08-09 01:42:01","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734445","2016-08-09 01:42:01","2010-08-20 02:00:00","","BodyFat","1","1","1"
"NL","101631734432","2016-08-09 01:42:00","2010-08-20 02:00:00","","BodyFat","3","3","2"
"NL","101631734425","2016-08-09 01:42:00","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734426","2016-08-09 01:42:00","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734436","2016-08-09 01:42:00","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734442","2016-08-09 01:42:01","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734459","2016-08-09 01:42:02","2010-08-20 02:00:00","","BodyFat","3","4","3"
"NL","101631734484","2016-08-09 01:42:05","2010-08-20 02:00:00","","BodyFat","2","2","1"
"NL","101631734447","2016-08-09 01:42:02","2010-08-20 02:00:00","","BodyFat","3","3","3"
"NL","101631734446","2016-08-09 01:42:01","2010-08-20 02:00:00","","BodyFat","3","3","3"
"NL","101631734515","2016-08-09 01:42:06","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734472","2016-08-09 01:42:03","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734473","2016-08-09 01:42:04","2010-08-20 02:00:00","","BodyFat","2","2","2"
